Date,Market,Crop,Price,Rainfall,Temperature
2025-09-10,Nizamabad,Maize,2591.21,8.55,35.13
2025-09-11,Nizamabad,Maize,2573.61,10.79,16.52
2025-09-12,Nizamabad,Maize,2559.04,12.62,14.32
2025-09-13,Nizamabad,Maize,2567.09,10.66,21.39
2025-09-14,Nizamabad,Maize,2582.63,3.63,20.57
2025-09-15,Nizamabad,Maize,2554.9,5.68,35.73
2025-09-16,Nizamabad,Maize,2539.2,4.16,27.74
2025-09-17,Nizamabad,Maize,2521.23,11.12,19.68
2025-09-18,Nizamabad,Maize,2530.59,6.04,23.31
2025-09-19,Nizamabad,Maize,2532.8,14.28,16.1
2025-09-20,Nizamabad,Maize,2548.0,7.98,18.39
2025-09-21,Nizamabad,Maize,2551.8,7.91,28.19
2025-09-22,Nizamabad,Maize,2515.44,14.37,24.5
2025-09-23,Nizamabad,Maize,2526.65,8.34,20.17
2025-09-24,Nizamabad,Maize,2537.63,8.18,30.14
2025-09-25,Nizamabad,Maize,2502.64,19.55,27.32
2025-09-26,Nizamabad,Maize,2454.58,7.85,33.45
2025-09-27,Nizamabad,Maize,2447.62,16.87,19.57
2025-09-28,Nizamabad,Maize,2398.02,19.52,12.18
2025-09-29,Nizamabad,Maize,2364.83,4.87,24.35
2025-09-30,Nizamabad,Maize,2377.76,9.39,21.07
2025-10-01,Nizamabad,Maize,2362.88,1.18,30.65
2025-10-02,Nizamabad,Maize,2349.33,0.59,36.22
2025-10-03,Nizamabad,Maize,2337.58,4.11,37.79
2025-10-04,Nizamabad,Maize,2313.51,4.48,30.28
2025-10-05,Nizamabad,Maize,2281.17,0.09,25.45
2025-10-06,Nizamabad,Maize,2290.85,3.52,32.24
2025-10-07,Nizamabad,Maize,2275.7,3.14,28.77
2025-10-08,Nizamabad,Maize,2278.97,0.75,27.01
2025-10-09,Nizamabad,Maize,2251.44,2.53,29.16
2025-10-10,Nizamabad,Maize,2221.8,2.37,20.62
2025-10-11,Nizamabad,Maize,2236.7,1.86,28.64
2025-10-12,Nizamabad,Maize,2221.32,4.67,19.51
2025-10-13,Nizamabad,Maize,2206.87,2.56,34.85
2025-10-14,Nizamabad,Maize,2222.01,1.67,34.55
2025-10-15,Nizamabad,Maize,2190.19,4.23,19.19
2025-10-16,Nizamabad,Maize,2183.82,1.0,28.21
2025-10-17,Nizamabad,Maize,2184.03,3.84,35.48
2025-10-18,Nizamabad,Maize,2193.11,3.0,25.83
2025-10-19,Nizamabad,Maize,2180.88,0.08,29.89
2025-10-20,Nizamabad,Maize,2166.17,2.94,37.66
2025-10-21,Nizamabad,Maize,2159.94,3.63,36.11
2025-10-22,Nizamabad,Maize,2126.42,3.2,30.36
2025-10-23,Nizamabad,Maize,2133.63,3.45,26.63
2025-10-24,Nizamabad,Maize,2114.87,4.67,27.27
2025-10-25,Nizamabad,Maize,2105.26,2.28,20.94
2025-10-26,Nizamabad,Maize,2095.46,0.12,20.07
2025-10-27,Nizamabad,Maize,2066.28,1.65,34.06
2025-10-28,Nizamabad,Maize,2052.17,2.66,18.85
2025-10-29,Nizamabad,Maize,2023.53,4.99,34.44
2025-10-30,Nizamabad,Maize,2016.43,0.55,27.0
2025-10-31,Nizamabad,Maize,2007.52,4.77,21.84
2025-11-01,Nizamabad,Maize,1983.53,2.12,21.34
2025-11-02,Nizamabad,Maize,2005.38,0.41,36.6
2025-11-03,Nizamabad,Maize,1983.73,4.08,33.46
2025-11-04,Nizamabad,Maize,1979.78,0.29,35.0
2025-11-05,Nizamabad,Maize,1972.64,3.71,32.59
2025-11-06,Nizamabad,Maize,1909.04,4.83,35.61
2025-11-07,Nizamabad,Maize,1859.72,2.67,24.57
2025-11-08,Nizamabad,Maize,1870.96,3.5,18.8
2025-11-09,Nizamabad,Maize,1860.11,3.04,24.58
2025-11-10,Nizamabad,Maize,1854.26,3.26,24.69
2025-11-11,Nizamabad,Maize,1852.72,3.57,26.9
2025-11-12,Nizamabad,Maize,1817.8,1.65,23.46
2025-11-13,Nizamabad,Maize,1780.83,1.78,25.03
2025-11-14,Nizamabad,Maize,1745.74,0.86,33.02
2025-11-15,Nizamabad,Maize,1757.47,4.51,20.47
2025-11-16,Nizamabad,Maize,1765.24,1.61,38.47
2025-11-17,Nizamabad,Maize,1761.27,0.55,35.21
2025-11-18,Nizamabad,Maize,1745.37,2.91,21.1
2025-11-19,Nizamabad,Maize,1749.82,0.75,38.17
2025-11-20,Nizamabad,Maize,1722.91,2.41,32.78
2025-11-21,Nizamabad,Maize,1751.01,0.14,34.14
2025-11-22,Nizamabad,Maize,1740.12,0.95,21.08
2025-11-23,Nizamabad,Maize,1711.46,2.53,22.18
2025-11-24,Nizamabad,Maize,1727.97,1.59,36.77
2025-11-25,Nizamabad,Maize,1736.92,2.75,24.58
2025-11-26,Nizamabad,Maize,1709.45,1.86,38.36
2025-11-27,Nizamabad,Maize,1715.95,2.12,38.63
2025-11-28,Nizamabad,Maize,1730.3,2.71,32.56
2025-11-29,Nizamabad,Maize,1713.5,2.91,23.94
2025-11-30,Nizamabad,Maize,1729.87,1.54,29.62
2025-12-01,Nizamabad,Maize,1692.66,0.18,26.82
2025-12-02,Nizamabad,Maize,1699.44,2.54,25.1
2025-12-03,Nizamabad,Maize,1669.46,2.09,33.11
2025-12-04,Nizamabad,Maize,1668.6,4.3,27.86
2025-12-05,Nizamabad,Maize,1713.67,2.64,37.43
2025-12-06,Nizamabad,Maize,1732.52,4.9,35.91
2025-12-07,Nizamabad,Maize,1715.5,3.03,37.97
2025-12-08,Nizamabad,Maize,1700.7,2.93,29.83
2025-12-09,Nizamabad,Maize,1678.24,4.66,32.6
2025-12-10,Nizamabad,Maize,1669.23,4.86,30.13
2025-12-11,Nizamabad,Maize,1681.9,0.27,35.14
2025-12-12,Nizamabad,Maize,1676.27,1.83,34.0
2025-12-13,Nizamabad,Maize,1650.73,1.42,25.02
2025-12-14,Nizamabad,Maize,1643.58,0.77,24.06
2025-12-15,Nizamabad,Maize,1605.36,2.84,37.0
2025-12-16,Nizamabad,Maize,1597.15,1.13,28.23
2025-12-17,Nizamabad,Maize,1576.72,4.28,33.48
2025-12-18,Nizamabad,Maize,1601.98,2.26,30.26
2025-12-19,Nizamabad,Maize,1640.43,0.65,29.17
2025-12-20,Nizamabad,Maize,1661.61,0.16,33.51
2025-12-21,Nizamabad,Maize,1644.54,0.26,23.37
2025-12-22,Nizamabad,Maize,1648.99,0.76,20.13
2025-12-23,Nizamabad,Maize,1619.6,1.79,27.38
2025-12-24,Nizamabad,Maize,1616.79,1.98,29.75
2025-12-25,Nizamabad,Maize,1596.54,1.05,34.78
2025-12-26,Nizamabad,Maize,1605.76,0.08,26.81
2025-12-27,Nizamabad,Maize,1584.79,4.14,36.7
2025-12-28,Nizamabad,Maize,1580.56,0.43,26.79
2025-12-29,Nizamabad,Maize,1554.84,2.3,28.53
2025-12-30,Nizamabad,Maize,1565.36,2.05,34.16
2025-12-31,Nizamabad,Maize,1591.38,2.14,21.66
2023-01-01,Kurnool,Maize,3227.67,0.22,32.15
2023-01-02,Kurnool,Maize,3256.51,4.54,29.87
2023-01-03,Kurnool,Maize,3268.92,1.23,37.17
2023-01-04,Kurnool,Maize,3274.98,2.3,29.85
2023-01-05,Kurnool,Maize,3278.46,4.05,34.1
2023-01-06,Kurnool,Maize,3317.04,2.79,19.35
2023-01-07,Kurnool,Maize,3334.01,2.74,25.25
2023-01-08,Kurnool,Maize,3323.67,4.82,31.12
2023-01-09,Kurnool,Maize,3334.74,2.59,24.78
2023-01-10,Kurnool,Maize,3296.29,2.35,33.82
2023-01-11,Kurnool,Maize,3319.28,2.94,35.32
2023-01-12,Kurnool,Maize,3328.7,2.59,26.52
2023-01-13,Kurnool,Maize,3324.05,1.24,32.96
2023-01-14,Kurnool,Maize,3286.08,2.94,19.25
2023-01-15,Kurnool,Maize,3265.84,1.77,22.64
2023-01-16,Kurnool,Maize,3244.33,1.39,33.2
2023-01-17,Kurnool,Maize,3271.08,0.7,21.1
2023-01-18,Kurnool,Maize,3257.99,1.85,35.89
2023-01-19,Kurnool,Maize,3290.57,3.06,33.74
2023-01-20,Kurnool,Maize,3301.41,1.66,32.77
2023-01-21,Kurnool,Maize,3345.92,3.93,35.53
2023-01-22,Kurnool,Maize,3357.07,2.7,36.12
2023-01-23,Kurnool,Maize,3369.76,0.77,33.06
2023-01-24,Kurnool,Maize,3396.86,0.4,27.15
2023-01-25,Kurnool,Maize,3416.89,1.29,34.69
2023-01-26,Kurnool,Maize,3431.57,1.14,26.0
2023-01-27,Kurnool,Maize,3433.17,0.06,24.41
2023-01-28,Kurnool,Maize,3467.89,0.84,37.79
2023-01-29,Kurnool,Maize,3464.08,0.63,30.74
2023-01-30,Kurnool,Maize,3425.16,2.27,29.31
2023-01-31,Kurnool,Maize,3405.01,3.39,18.45
2023-02-01,Kurnool,Maize,3405.36,0.64,27.87
2023-02-02,Kurnool,Maize,3393.92,0.39,33.65
2023-02-03,Kurnool,Maize,3334.35,3.25,28.89
2023-02-04,Kurnool,Maize,3381.84,0.17,39.37
2023-02-05,Kurnool,Maize,3372.91,1.63,34.03
2023-02-06,Kurnool,Maize,3372.76,1.34,36.62
2023-02-07,Kurnool,Maize,3400.27,3.55,24.3
2023-02-08,Kurnool,Maize,3429.27,0.53,31.67
2023-02-09,Kurnool,Maize,3431.12,2.73,27.29
2023-02-10,Kurnool,Maize,3433.73,1.48,38.32
2023-02-11,Kurnool,Maize,3424.54,3.78,35.43
2023-02-12,Kurnool,Maize,3431.14,1.33,32.2
2023-02-13,Kurnool,Maize,3431.01,3.91,31.22
2023-02-14,Kurnool,Maize,3444.7,2.73,31.2
2023-02-15,Kurnool,Maize,3453.42,3.69,23.96
2023-02-16,Kurnool,Maize,3494.44,4.73,27.46
2023-02-17,Kurnool,Maize,3530.23,0.2,38.67
2023-02-18,Kurnool,Maize,3546.12,4.22,21.43
2023-02-19,Kurnool,Maize,3558.45,2.96,32.84
2023-02-20,Kurnool,Maize,3571.07,0.18,27.66
2023-02-21,Kurnool,Maize,3557.68,1.39,37.84
2023-02-22,Kurnool,Maize,3597.99,3.18,23.05
2023-02-23,Kurnool,Maize,3603.4,3.59,32.61
2023-02-24,Kurnool,Maize,3624.15,2.97,38.52
2023-02-25,Kurnool,Maize,3673.55,4.7,35.21
2023-02-26,Kurnool,Maize,3648.77,0.76,28.35
2023-02-27,Kurnool,Maize,3655.89,2.18,18.99
2023-02-28,Kurnool,Maize,3647.47,0.68,23.45
2023-03-01,Kurnool,Maize,3666.13,3.49,35.15
2023-03-02,Kurnool,Maize,3690.31,0.35,37.27
2023-03-03,Kurnool,Maize,3690.01,0.07,37.64
2023-03-04,Kurnool,Maize,3730.23,3.27,20.89
2023-03-05,Kurnool,Maize,3747.02,0.51,28.0
2023-03-06,Kurnool,Maize,3767.42,3.9,21.27
2023-03-07,Kurnool,Maize,3763.46,0.64,33.78
2023-03-08,Kurnool,Maize,3755.07,1.65,24.78
2023-03-09,Kurnool,Maize,3785.25,4.92,22.4
2023-03-10,Kurnool,Maize,3820.36,2.37,24.85
2023-03-11,Kurnool,Maize,3837.53,3.08,19.99
2023-03-12,Kurnool,Maize,3854.68,1.3,28.24
2023-03-13,Kurnool,Maize,3862.23,1.82,22.5
2023-03-14,Kurnool,Maize,3863.0,4.41,25.04
2023-03-15,Kurnool,Maize,3869.56,4.38,28.79
2023-03-16,Kurnool,Maize,3906.29,2.87,32.79
2023-03-17,Kurnool,Maize,3889.09,2.4,38.25
2023-03-18,Kurnool,Maize,3921.98,2.28,30.52
2023-03-19,Kurnool,Maize,3917.6,0.08,32.78
2023-03-20,Kurnool,Maize,3952.37,3.96,35.06
2023-03-21,Kurnool,Maize,3956.21,4.29,33.93
2023-03-22,Kurnool,Maize,3951.69,1.18,36.88
2023-03-23,Kurnool,Maize,3972.15,3.11,27.18
2023-03-24,Kurnool,Maize,3974.65,3.06,37.27
2023-03-25,Kurnool,Maize,3981.07,1.74,25.5
2023-03-26,Kurnool,Maize,3975.84,4.73,32.96
2023-03-27,Kurnool,Maize,3991.46,4.34,24.72
2023-03-28,Kurnool,Maize,4001.16,1.55,31.55
2023-03-29,Kurnool,Maize,4018.05,2.51,28.51
2023-03-30,Kurnool,Maize,4045.53,1.69,29.79
2023-03-31,Kurnool,Maize,4067.11,0.97,36.97
2023-04-01,Kurnool,Maize,4072.96,4.49,37.12
2023-04-02,Kurnool,Maize,4083.92,1.72,37.17
2023-04-03,Kurnool,Maize,4097.54,1.82,27.72
2023-04-04,Kurnool,Maize,4105.24,2.72,28.04
2023-04-05,Kurnool,Maize,4107.65,2.33,22.85
2023-04-06,Kurnool,Maize,4063.94,1.99,25.31
2023-04-07,Kurnool,Maize,4052.71,3.76,20.85
2023-04-08,Kurnool,Maize,4044.23,4.01,30.01
2023-04-09,Kurnool,Maize,4072.73,1.05,19.88
2023-04-10,Kurnool,Maize,4111.51,3.76,34.22
2023-04-11,Kurnool,Maize,4133.18,1.76,22.5
2023-04-12,Kurnool,Maize,4125.11,0.12,39.46
2023-04-13,Kurnool,Maize,4123.38,4.35,24.45
2023-04-14,Kurnool,Maize,4122.85,0.6,31.08
2023-04-15,Kurnool,Maize,4105.19,4.93,35.15
2023-04-16,Kurnool,Maize,4078.87,4.97,26.48
2023-04-17,Kurnool,Maize,4111.82,2.86,35.71
2023-04-18,Kurnool,Maize,4119.23,4.35,24.03
2023-04-19,Kurnool,Maize,4119.18,4.08,29.85
2023-04-20,Kurnool,Maize,4128.9,0.29,33.69
2023-04-21,Kurnool,Maize,4133.31,3.06,34.06
2023-04-22,Kurnool,Maize,4093.45,0.82,25.76
2023-04-23,Kurnool,Maize,4060.53,4.61,35.88
2023-04-24,Kurnool,Maize,4058.55,2.89,25.97
2023-04-25,Kurnool,Maize,4096.9,4.88,31.3
2023-04-26,Kurnool,Maize,4106.85,4.24,18.82
2023-04-27,Kurnool,Maize,4143.9,2.22,34.35
2023-04-28,Kurnool,Maize,4101.96,1.11,35.15
2023-04-29,Kurnool,Maize,4130.09,3.25,24.05
2023-04-30,Kurnool,Maize,4129.51,1.59,38.02
2023-05-01,Kurnool,Maize,4118.0,4.08,36.44
2023-05-02,Kurnool,Maize,4078.44,4.62,29.68
2023-05-03,Kurnool,Maize,4085.57,2.3,24.74
2023-05-04,Kurnool,Maize,4082.04,0.55,25.25
2023-05-05,Kurnool,Maize,4111.28,3.11,20.34
2023-05-06,Kurnool,Maize,4147.01,1.08,32.9
2023-05-07,Kurnool,Maize,4157.7,0.54,32.77
2023-05-08,Kurnool,Maize,4186.77,4.75,35.08
2023-05-09,Kurnool,Maize,4199.65,4.33,18.3
2023-05-10,Kurnool,Maize,4219.2,0.87,21.9
2023-05-11,Kurnool,Maize,4189.89,2.77,28.99
2023-05-12,Kurnool,Maize,4181.75,2.41,33.96
2023-05-13,Kurnool,Maize,4189.87,0.24,39.64
2023-05-14,Kurnool,Maize,4166.45,3.72,28.76
2023-05-15,Kurnool,Maize,4149.79,4.59,23.9
2023-05-16,Kurnool,Maize,4143.23,3.47,28.63
2023-05-17,Kurnool,Maize,4138.67,4.8,28.21
2023-05-18,Kurnool,Maize,4129.53,1.56,24.34
2023-05-19,Kurnool,Maize,4126.32,2.13,22.24
2023-05-20,Kurnool,Maize,4117.17,1.49,19.57
2023-05-21,Kurnool,Maize,4143.53,1.29,39.02
2023-05-22,Kurnool,Maize,4117.58,2.04,34.94
2023-05-23,Kurnool,Maize,4101.99,2.45,18.91
2023-05-24,Kurnool,Maize,4062.44,4.14,29.88
2023-05-25,Kurnool,Maize,4038.08,3.04,29.03
2023-05-26,Kurnool,Maize,4043.92,1.68,33.56
2023-05-27,Kurnool,Maize,4047.43,2.63,35.99
2023-05-28,Kurnool,Maize,4054.61,1.41,21.73
2023-05-29,Kurnool,Maize,4031.0,3.21,24.13
2023-05-30,Kurnool,Maize,4029.83,3.6,32.54
2023-05-31,Kurnool,Maize,4031.08,2.02,31.68
2023-06-01,Kurnool,Maize,4002.19,15.68,14.22
2023-06-02,Kurnool,Maize,4017.13,8.67,29.7
2023-06-03,Kurnool,Maize,4000.83,12.25,32.31
2023-06-04,Kurnool,Maize,4052.03,13.22,19.51
2023-06-05,Kurnool,Maize,4065.58,15.92,28.38
2023-06-06,Kurnool,Maize,4074.46,17.69,12.9
2023-06-07,Kurnool,Maize,4107.03,5.47,31.94
2023-06-08,Kurnool,Maize,4147.13,3.64,18.4
2023-06-09,Kurnool,Maize,4169.0,0.52,36.98
2023-06-10,Kurnool,Maize,4175.17,15.97,24.67
2023-06-11,Kurnool,Maize,4199.51,14.73,31.33
2023-06-12,Kurnool,Maize,4200.47,15.69,15.95
2023-06-13,Kurnool,Maize,4212.94,8.59,31.73
2023-06-14,Kurnool,Maize,4206.61,2.22,30.04
2023-06-15,Kurnool,Maize,4205.21,11.42,33.47
2023-06-16,Kurnool,Maize,4221.51,1.02,36.9
2023-06-17,Kurnool,Maize,4235.22,2.58,25.66
2023-06-18,Kurnool,Maize,4212.63,19.64,21.96
2023-06-19,Kurnool,Maize,4213.49,1.96,25.42
2023-06-20,Kurnool,Maize,4201.99,18.87,18.69
2023-06-21,Kurnool,Maize,4201.95,12.51,24.07
2023-06-22,Kurnool,Maize,4216.26,2.66,36.61
2023-06-23,Kurnool,Maize,4223.54,5.22,33.68
2023-06-24,Kurnool,Maize,4223.13,14.01,32.3
2023-06-25,Kurnool,Maize,4239.54,17.03,29.93
2023-06-26,Kurnool,Maize,4275.7,10.4,15.45
2023-06-27,Kurnool,Maize,4256.67,15.99,31.03
2023-06-28,Kurnool,Maize,4214.68,17.98,14.91
2023-06-29,Kurnool,Maize,4202.67,6.53,19.43
2023-06-30,Kurnool,Maize,4205.2,9.22,23.65
2023-07-01,Kurnool,Maize,4192.12,18.08,21.3
2023-07-02,Kurnool,Maize,4191.34,1.93,32.31
2023-07-03,Kurnool,Maize,4201.18,13.87,29.13
2023-07-04,Kurnool,Maize,4177.94,2.64,36.01
2023-07-05,Kurnool,Maize,4179.54,15.74,31.36
2023-07-06,Kurnool,Maize,4220.37,9.25,20.06
2023-07-07,Kurnool,Maize,4236.92,18.19,19.73
2023-07-08,Kurnool,Maize,4237.71,10.69,25.66
2023-07-09,Kurnool,Maize,4200.68,7.77,35.27
2023-07-10,Kurnool,Maize,4209.25,17.34,13.21
2023-07-11,Kurnool,Maize,4208.49,1.9,20.01
2023-07-12,Kurnool,Maize,4195.09,5.28,32.27
2023-07-13,Kurnool,Maize,4182.93,9.86,23.1
2023-07-14,Kurnool,Maize,4171.89,13.12,26.02
2023-07-15,Kurnool,Maize,4154.19,19.83,25.77
2023-07-16,Kurnool,Maize,4124.35,2.59,29.55
2023-07-17,Kurnool,Maize,4109.03,1.9,31.33
2023-07-18,Kurnool,Maize,4099.71,8.07,33.88
2023-07-19,Kurnool,Maize,4088.33,8.03,25.54
2023-07-20,Kurnool,Maize,4080.53,5.44,30.45
2023-07-21,Kurnool,Maize,4062.38,15.53,16.09
2023-07-22,Kurnool,Maize,4060.66,15.01,26.28
2023-07-23,Kurnool,Maize,4012.12,8.87,26.51
2023-07-24,Kurnool,Maize,4003.33,16.02,21.15
2023-07-25,Kurnool,Maize,4016.34,19.92,21.37
2023-07-26,Kurnool,Maize,3976.04,6.3,19.07
2023-07-27,Kurnool,Maize,3956.09,8.43,24.16
2023-07-28,Kurnool,Maize,3907.02,16.46,27.72
2023-07-29,Kurnool,Maize,3888.46,2.48,19.55
2023-07-30,Kurnool,Maize,3871.16,3.54,18.7
2023-07-31,Kurnool,Maize,3865.23,9.12,24.08
2023-08-01,Kurnool,Maize,3849.75,5.49,27.72
2023-08-02,Kurnool,Maize,3866.74,7.67,31.55
2023-08-03,Kurnool,Maize,3841.26,4.37,37.18
2023-08-04,Kurnool,Maize,3828.6,14.77,14.27
2023-08-05,Kurnool,Maize,3804.28,9.82,30.66
2023-08-06,Kurnool,Maize,3804.07,9.33,33.94
2023-08-07,Kurnool,Maize,3785.4,17.2,26.54
2023-08-08,Kurnool,Maize,3746.85,16.27,14.79
2023-08-09,Kurnool,Maize,3771.8,15.65,31.33
2023-08-10,Kurnool,Maize,3765.73,13.02,28.71
2023-08-11,Kurnool,Maize,3805.33,15.08,30.83
2023-08-12,Kurnool,Maize,3762.23,0.55,22.93
2023-08-13,Kurnool,Maize,3736.21,8.31,24.14
2023-08-14,Kurnool,Maize,3717.24,6.84,23.75
2023-08-15,Kurnool,Maize,3717.01,16.54,12.88
2023-08-16,Kurnool,Maize,3725.02,2.61,37.21
2023-08-17,Kurnool,Maize,3675.26,12.33,18.56
2023-08-18,Kurnool,Maize,3647.24,14.46,21.87
2023-08-19,Kurnool,Maize,3653.41,6.0,27.4
2023-08-20,Kurnool,Maize,3648.28,15.58,13.27
2023-08-21,Kurnool,Maize,3625.78,0.57,20.63
2023-08-22,Kurnool,Maize,3641.91,4.16,32.29
2023-08-23,Kurnool,Maize,3639.78,15.75,24.41
2023-08-24,Kurnool,Maize,3657.45,0.33,31.79
2023-08-25,Kurnool,Maize,3628.69,15.17,21.05
2023-08-26,Kurnool,Maize,3595.3,11.62,15.04
2023-08-27,Kurnool,Maize,3561.4,5.87,37.05
2023-08-28,Kurnool,Maize,3554.57,16.94,16.13
2023-08-29,Kurnool,Maize,3519.79,11.7,30.89
2023-08-30,Kurnool,Maize,3522.87,6.57,32.49
2023-08-31,Kurnool,Maize,3546.37,4.39,22.66
2023-09-01,Kurnool,Maize,3544.36,9.83,26.03
2023-09-02,Kurnool,Maize,3549.6,11.48,22.02
2023-09-03,Kurnool,Maize,3526.65,18.27,30.42
2023-09-04,Kurnool,Maize,3518.23,5.83,20.84
2023-09-05,Kurnool,Maize,3519.53,11.03,18.14
2023-09-06,Kurnool,Maize,3496.44,1.74,29.36
2023-09-07,Kurnool,Maize,3492.14,12.07,25.19
2023-09-08,Kurnool,Maize,3503.97,11.99,21.84
2023-09-09,Kurnool,Maize,3442.65,0.28,36.17
2023-09-10,Kurnool,Maize,3430.48,7.64,31.46
2023-09-11,Kurnool,Maize,3398.39,7.13,28.15
2023-09-12,Kurnool,Maize,3387.92,18.85,10.87
2023-09-13,Kurnool,Maize,3382.18,19.89,19.22
2023-09-14,Kurnool,Maize,3380.25,14.28,30.57
2023-09-15,Kurnool,Maize,3377.68,18.64,19.54
2023-09-16,Kurnool,Maize,3389.68,0.78,30.64
2023-09-17,Kurnool,Maize,3364.4,12.77,14.73
2023-09-18,Kurnool,Maize,3393.17,2.6,22.97
2023-09-19,Kurnool,Maize,3358.38,19.37,26.53
2023-09-20,Kurnool,Maize,3346.5,4.12,33.02
2023-09-21,Kurnool,Maize,3318.44,3.88,25.95
2023-09-22,Kurnool,Maize,3315.46,17.73,15.05
2023-09-23,Kurnool,Maize,3307.95,6.69,21.25
2023-09-24,Kurnool,Maize,3297.21,15.02,23.97
2023-09-25,Kurnool,Maize,3243.75,0.41,19.84
2023-09-26,Kurnool,Maize,3226.27,7.28,18.14
2023-09-27,Kurnool,Maize,3234.32,17.03,11.64
2023-09-28,Kurnool,Maize,3207.43,10.63,26.98
2023-09-29,Kurnool,Maize,3188.93,5.07,37.12
2023-09-30,Kurnool,Maize,3149.39,0.56,39.22
2023-10-01,Kurnool,Maize,3149.63,1.28,33.51
2023-10-02,Kurnool,Maize,3131.49,1.6,30.51
2023-10-03,Kurnool,Maize,3123.85,4.71,37.1
2023-10-04,Kurnool,Maize,3113.72,0.71,32.08
2023-10-05,Kurnool,Maize,3115.96,0.59,29.19
2023-10-06,Kurnool,Maize,3106.21,1.95,28.52
2023-10-07,Kurnool,Maize,3093.96,0.28,26.52
2023-10-08,Kurnool,Maize,3072.13,4.55,37.13
2023-10-09,Kurnool,Maize,3035.39,1.52,29.83
2023-10-10,Kurnool,Maize,2991.01,1.25,34.44
2023-10-11,Kurnool,Maize,2983.06,3.58,31.03
2023-10-12,Kurnool,Maize,2962.32,0.42,35.41
2023-10-13,Kurnool,Maize,2933.63,1.21,31.23
2023-10-14,Kurnool,Maize,2889.5,3.32,33.69
2023-10-15,Kurnool,Maize,2813.03,0.68,31.73
2023-10-16,Kurnool,Maize,2812.29,0.77,20.61
2023-10-17,Kurnool,Maize,2793.09,2.81,32.83
2023-10-18,Kurnool,Maize,2791.0,2.23,30.4
2023-10-19,Kurnool,Maize,2769.1,3.2,25.76
2023-10-20,Kurnool,Maize,2757.58,1.58,33.02
2023-10-21,Kurnool,Maize,2727.13,0.71,26.02
2023-10-22,Kurnool,Maize,2748.44,1.47,28.4
2023-10-23,Kurnool,Maize,2737.97,1.35,20.03
2023-10-24,Kurnool,Maize,2724.84,2.53,37.94
2023-10-25,Kurnool,Maize,2679.52,4.13,36.76
2023-10-26,Kurnool,Maize,2666.96,0.81,24.41
2023-10-27,Kurnool,Maize,2642.28,4.14,30.11
2023-10-28,Kurnool,Maize,2648.74,3.21,25.15
2023-10-29,Kurnool,Maize,2631.53,0.06,20.14
2023-10-30,Kurnool,Maize,2654.26,1.35,24.32
2023-10-31,Kurnool,Maize,2636.21,1.24,33.08
2023-11-01,Kurnool,Maize,2641.44,0.34,32.35
2023-11-02,Kurnool,Maize,2664.08,1.5,20.35
2023-11-03,Kurnool,Maize,2657.81,0.87,37.5
2023-11-04,Kurnool,Maize,2673.48,3.07,26.04
2023-11-05,Kurnool,Maize,2688.11,1.53,25.55
2023-11-06,Kurnool,Maize,2680.95,4.07,19.02
2023-11-07,Kurnool,Maize,2670.22,2.09,20.04
2023-11-08,Kurnool,Maize,2671.83,4.46,27.56
2023-11-09,Kurnool,Maize,2664.98,2.38,24.56
2023-11-10,Kurnool,Maize,2654.49,3.73,24.62
2023-11-11,Kurnool,Maize,2638.4,0.14,29.66
2023-11-12,Kurnool,Maize,2638.93,2.4,25.01
2023-11-13,Kurnool,Maize,2595.73,2.65,23.28
2023-11-14,Kurnool,Maize,2614.14,0.87,36.34
2023-11-15,Kurnool,Maize,2627.33,4.46,36.65
2023-11-16,Kurnool,Maize,2645.26,3.34,35.83
2023-11-17,Kurnool,Maize,2648.52,2.77,31.04
2023-11-18,Kurnool,Maize,2627.04,2.9,27.91
2023-11-19,Kurnool,Maize,2618.68,1.81,30.53
2023-11-20,Kurnool,Maize,2568.5,3.35,19.18
2023-11-21,Kurnool,Maize,2593.67,4.45,22.82
2023-11-22,Kurnool,Maize,2608.07,4.99,26.38
2023-11-23,Kurnool,Maize,2570.5,0.85,30.87
2023-11-24,Kurnool,Maize,2584.94,2.79,27.34
2023-11-25,Kurnool,Maize,2564.31,1.54,21.43
2023-11-26,Kurnool,Maize,2540.43,1.77,37.09
2023-11-27,Kurnool,Maize,2555.79,2.92,35.79
2023-11-28,Kurnool,Maize,2555.85,3.96,25.83
2023-11-29,Kurnool,Maize,2567.46,1.87,27.09
2023-11-30,Kurnool,Maize,2550.35,2.06,23.27
2023-12-01,Kurnool,Maize,2526.05,2.06,20.97
2023-12-02,Kurnool,Maize,2492.2,3.85,31.95
2023-12-03,Kurnool,Maize,2459.69,4.82,30.89
2023-12-04,Kurnool,Maize,2448.72,0.86,32.41
2023-12-05,Kurnool,Maize,2446.49,4.3,35.26
2023-12-06,Kurnool,Maize,2462.44,0.05,25.52
2023-12-07,Kurnool,Maize,2469.84,3.49,22.73
2023-12-08,Kurnool,Maize,2482.43,1.65,34.24
2023-12-09,Kurnool,Maize,2462.95,1.78,38.78
2023-12-10,Kurnool,Maize,2459.09,0.91,33.14
2023-12-11,Kurnool,Maize,2451.84,4.35,30.1
2023-12-12,Kurnool,Maize,2472.57,4.85,30.91
2023-12-13,Kurnool,Maize,2480.7,1.68,30.68
2023-12-14,Kurnool,Maize,2427.13,2.31,22.33
2023-12-15,Kurnool,Maize,2421.7,4.24,23.11
